time_seconds,ecg_lead_II_mV
0.5166666666666667,-0.93
0.5194444444444445,-0.93
0.5222222222222223,-0.905
0.525,-0.92
0.5277777777777778,-0.88
0.5305555555555556,-0.89
0.5333333333333333,-0.885
0.5361111111111111,-0.905
0.5388888888888889,-0.885
0.5416666666666666,-0.91
0.5444444444444444,-0.9
0.5472222222222223,-0.92
0.55,-0.925
0.5527777777777778,-0.92
0.5555555555555556,-0.925
0.5583333333333333,-0.92
0.5611111111111111,-0.92
0.5638888888888889,-0.905
0.5666666666666667,-0.9
0.5694444444444444,-0.915
0.5722222222222222,-0.92
0.575,-0.935
0.5777777777777777,-0.945
0.5805555555555556,-0.94
0.5833333333333334,-0.965
0.5861111111111111,-0.95
0.5888888888888889,-0.96
0.5916666666666667,-0.94
0.5944444444444444,-0.94
0.5972222222222222,-0.925
0.6,-0.91
0.6027777777777777,-0.915
0.6055555555555555,-0.92
0.6083333333333333,-0.915
0.6111111111111112,-0.92
0.6138888888888889,-0.93
0.6166666666666667,-0.94
0.6194444444444445,-0.94
0.6222222222222222,-0.935
0.625,-0.915
0.6277777777777778,-0.915
0.6305555555555555,-0.905
0.6333333333333333,-0.895
0.6361111111111111,-0.905
0.6388888888888888,-0.9
0.6416666666666667,-0.91
0.6444444444444445,-0.91
0.6472222222222223,-0.91
0.65,-0.925
0.6527777777777778,-0.91
0.6555555555555556,-0.89
0.6583333333333333,-0.865
0.6611111111111111,-0.845
0.6638888888888889,-0.82
0.6666666666666666,-0.8
0.6694444444444444,-0.79
0.6722222222222223,-0.77
0.675,-0.77
0.6777777777777778,-0.755
0.6805555555555556,-0.745
0.6833333333333333,-0.72
0.6861111111111111,-0.675
0.6888888888888889,-0.64
0.6916666666666667,-0.605
0.6944444444444444,-0.58
0.6972222222222222,-0.55
0.7,-0.56
0.7027777777777777,-0.575
0.7055555555555556,-0.61
0.7083333333333334,-0.605
0.7111111111111111,-0.625
0.7138888888888889,-0.655
0.7166666666666667,-0.665
0.7194444444444444,-0.705
0.7222222222222222,-0.745
0.725,-0.78
0.7277777777777777,-0.85
0.7305555555555555,-0.875
0.7333333333333333,-0.91
0.7361111111111112,-0.91
0.7388888888888889,-0.925
0.7416666666666667,-0.935
0.7444444444444445,-0.95
0.7472222222222222,-0.945
0.75,-0.95
0.7527777777777778,-0.955
0.7555555555555555,-0.96
0.7583333333333333,-0.96
0.7611111111111111,-0.945
0.7638888888888888,-0.935
0.7666666666666667,-0.94
0.7694444444444445,-0.945
0.7722222222222223,-0.95
0.775,-0.955
0.7777777777777778,-0.965
0.7805555555555556,-0.98
0.7833333333333333,-0.97
0.7861111111111111,-0.975
0.7888888888888889,-0.975
0.7916666666666666,-0.95
0.7944444444444444,-0.955
0.7972222222222223,-0.945
0.8,-0.93
0.8027777777777778,-0.945
0.8055555555555556,-0.97
0.8083333333333333,-0.955
0.8111111111111111,-0.95
0.8138888888888889,-0.955
0.8166666666666667,-0.965
0.8194444444444444,-0.975
0.8222222222222222,-0.99
0.825,-1.005
0.8277777777777777,-1.0
0.8305555555555556,-0.97
0.8333333333333334,-0.89
0.8361111111111111,-0.755
0.8388888888888889,-0.57
0.8416666666666667,-0.335
0.8444444444444444,-0.04
0.8472222222222222,0.32
0.85,0.665
0.8527777777777777,0.945
0.8555555555555555,1.115
0.8583333333333333,1.205
0.8611111111111112,1.175
0.8638888888888889,1.04
0.8666666666666667,0.82
0.8694444444444445,0.45
0.8722222222222222,-0.03
0.875,-0.535
0.8777777777777778,-0.905
0.8805555555555555,-1.085
0.8833333333333333,-1.07
0.8861111111111111,-0.965
0.8888888888888888,-0.83
0.8916666666666667,-0.735
0.8944444444444445,-0.69
0.8972222222222223,-0.71
0.9,-0.755
0.9027777777777778,-0.825
0.9055555555555556,-0.88
0.9083333333333333,-0.92
0.9111111111111111,-0.955
0.9138888888888889,-0.955
0.9166666666666666,-0.965
0.9194444444444444,-0.955
0.9222222222222223,-0.94
0.925,-0.935
0.9277777777777778,-0.945
0.9305555555555556,-0.93
0.9333333333333333,-0.96
0.9361111111111111,-0.945
0.9388888888888889,-0.965
0.9416666666666667,-0.97
0.9444444444444444,-0.97
0.9472222222222222,-0.98
0.95,-0.98
0.9527777777777777,-0.985
0.9555555555555556,-0.98
0.9583333333333334,-0.98
0.9611111111111111,-0.97
0.9638888888888889,-0.965
0.9666666666666667,-0.975
0.9694444444444444,-0.97
0.9722222222222222,-0.98
0.975,-0.975
0.9777777777777777,-0.985
0.9805555555555555,-1.0
0.9833333333333333,-1.015
0.9861111111111112,-0.99
0.9888888888888889,-0.97
0.9916666666666667,-0.97
0.9944444444444445,-0.96
0.9972222222222222,-0.96
1.0,-0.94
1.0027777777777778,-0.95
1.0055555555555555,-0.95
1.0083333333333333,-0.975
1.011111111111111,-0.97
1.0138888888888888,-0.965
1.0166666666666666,-0.95
1.0194444444444444,-0.96
1.0222222222222221,-0.955
1.025,-0.93
1.0277777777777777,-0.935
1.0305555555555554,-0.915
1.0333333333333334,-0.905
1.0361111111111112,-0.905
1.038888888888889,-0.9
1.0416666666666667,-0.91
1.0444444444444445,-0.91
1.0472222222222223,-0.92
1.05,-0.9
1.0527777777777778,-0.895
1.0555555555555556,-0.885
1.0583333333333333,-0.885
1.0611111111111111,-0.865
1.0638888888888889,-0.835
1.0666666666666667,-0.825
1.0694444444444444,-0.82
1.0722222222222222,-0.81
1.075,-0.815
1.0777777777777777,-0.805
1.0805555555555555,-0.81
1.0833333333333333,-0.8
1.086111111111111,-0.78
1.0888888888888888,-0.775
1.0916666666666666,-0.745
1.0944444444444446,-0.725
1.0972222222222223,-0.685
1.1,-0.665
1.1027777777777779,-0.65
1.1055555555555556,-0.65
1.1083333333333334,-0.65
1.1111111111111112,-0.65
1.113888888888889,-0.61
1.1166666666666667,-0.59
1.1194444444444445,-0.555
1.1222222222222222,-0.535
1.125,-0.5
1.1277777777777778,-0.485
1.1305555555555555,-0.455
1.1333333333333333,-0.43
1.136111111111111,-0.405
1.1388888888888888,-0.405
1.1416666666666666,-0.395
1.1444444444444444,-0.395
1.1472222222222221,-0.385
1.15,-0.375
1.1527777777777777,-0.37
1.1555555555555554,-0.36
1.1583333333333334,-0.34
1.1611111111111112,-0.335
1.163888888888889,-0.305
1.1666666666666667,-0.31
1.1694444444444445,-0.345
1.1722222222222223,-0.365
1.175,-0.38
1.1777777777777778,-0.405
1.1805555555555556,-0.425
1.1833333333333333,-0.455
1.1861111111111111,-0.485
1.1888888888888889,-0.515
1.1916666666666667,-0.535
1.1944444444444444,-0.545
1.1972222222222222,-0.58
1.2,-0.585
1.2027777777777777,-0.625
1.2055555555555555,-0.645
1.2083333333333333,-0.685
1.211111111111111,-0.72
1.2138888888888888,-0.735
1.2166666666666666,-0.765
1.2194444444444446,-0.785
1.2222222222222223,-0.8
1.225,-0.805
1.2277777777777779,-0.805
1.2305555555555556,-0.805
1.2333333333333334,-0.83
1.2361111111111112,-0.825
1.238888888888889,-0.84
1.2416666666666667,-0.87
1.2444444444444445,-0.875
1.2472222222222222,-0.89
1.25,-0.895
1.2527777777777778,-0.89
1.2555555555555555,-0.91
1.2583333333333333,-0.9
1.261111111111111,-0.9
1.2638888888888888,-0.905
1.2666666666666666,-0.89
1.2694444444444444,-0.91
1.2722222222222221,-0.9
1.275,-0.91
1.2777777777777777,-0.915
1.2805555555555554,-0.915
1.2833333333333334,-0.93
1.2861111111111112,-0.925
1.288888888888889,-0.91
1.2916666666666667,-0.895
1.2944444444444445,-0.89
1.2972222222222223,-0.87
1.3,-0.865
1.3027777777777778,-0.87
1.3055555555555556,-0.875
1.3083333333333333,-0.885
1.3111111111111111,-0.89
1.3138888888888889,-0.89
1.3166666666666667,-0.87
1.3194444444444444,-0.855
1.3222222222222222,-0.865
1.325,-0.85
1.3277777777777777,-0.855
1.3305555555555555,-0.855
1.3333333333333333,-0.85
1.336111111111111,-0.855
1.3388888888888888,-0.85
1.3416666666666666,-0.86
1.3444444444444446,-0.85
1.3472222222222223,-0.83
1.35,-0.77
1.3527777777777779,-0.685
1.3555555555555556,-0.55
1.3583333333333334,-0.41
1.3611111111111112,-0.245
1.363888888888889,-0.1
1.3666666666666667,0.075
1.3694444444444445,0.235
1.3722222222222222,0.445
1.375,0.63
1.3777777777777778,0.835
1.3805555555555555,1.06
1.3833333333333333,1.26
1.386111111111111,1.44
1.3888888888888888,1.61
1.3916666666666666,1.735
1.3944444444444444,1.825
1.3972222222222221,1.885
1.4,1.91
1.4027777777777777,1.905
1.4055555555555554,1.875
1.4083333333333334,1.825
1.4111111111111112,1.76
1.413888888888889,1.675
1.4166666666666667,1.575
1.4194444444444445,1.53
1.4222222222222223,1.51
1.425,1.55
1.4277777777777778,1.56
1.4305555555555556,1.54
1.4333333333333333,1.535
1.4361111111111111,1.445
1.4388888888888889,1.335
1.4416666666666667,1.2
1.4444444444444444,1.065
1.4472222222222222,0.89
1.45,0.71
1.4527777777777777,0.48
1.4555555555555555,0.18
1.4583333333333333,-0.175
1.461111111111111,-0.52
1.4638888888888888,-0.81
1.4666666666666666,-0.975
1.4694444444444446,-1.045
1.4722222222222223,-1.065
1.475,-1.05
1.4777777777777779,-1.05
1.4805555555555556,-1.065
1.4833333333333334,-1.11
1.4861111111111112,-1.155
1.488888888888889,-1.22
1.4916666666666667,-1.245
1.4944444444444445,-1.27
1.4972222222222222,-1.27
1.5,-1.28
1.5027777777777778,-1.3
1.5055555555555555,-1.32
1.5083333333333333,-1.33
1.511111111111111,-1.365
1.5138888888888888,-1.37
1.5166666666666666,-1.39
1.5194444444444444,-1.415
1.5222222222222221,-1.405
1.525,-1.425
1.5277777777777777,-1.425
1.5305555555555554,-1.445
1.5333333333333334,-1.435
1.5361111111111112,-1.445
1.538888888888889,-1.48
1.5416666666666667,-1.49
1.5444444444444445,-1.505
1.5472222222222223,-1.54
1.55,-1.535
1.5527777777777778,-1.555
1.5555555555555556,-1.545
1.5583333333333333,-1.565
1.5611111111111111,-1.565
1.5638888888888889,-1.57
1.5666666666666667,-1.57
1.5694444444444444,-1.575
1.5722222222222222,-1.585
1.575,-1.585
1.5777777777777777,-1.59
1.5805555555555555,-1.6
1.5833333333333333,-1.615
1.586111111111111,-1.62
1.5888888888888888,-1.63
1.5916666666666666,-1.63
1.5944444444444446,-1.645
1.5972222222222223,-1.615
1.6,-1.61
1.6027777777777779,-1.62
1.6055555555555556,-1.615
1.6083333333333334,-1.61
1.6111111111111112,-1.605
1.613888888888889,-1.63
1.6166666666666667,-1.64
1.6194444444444445,-1.675
1.6222222222222222,-1.7
1.625,-1.725
1.6277777777777778,-1.745
1.6305555555555555,-1.755
1.6333333333333333,-1.78
1.636111111111111,-1.815
1.6388888888888888,-1.885
1.6416666666666666,-1.92
1.6444444444444444,-1.985
1.6472222222222221,-2.055
1.65,-2.12
1.6527777777777777,-2.18
1.6555555555555554,-2.225
1.6583333333333334,-2.25
1.6611111111111112,-2.27
1.663888888888889,-2.295
1.6666666666666667,-2.3
1.6694444444444445,-2.305
1.6722222222222223,-2.31
1.675,-2.315
1.6777777777777778,-2.305
1.6805555555555556,-2.295
1.6833333333333333,-2.285
1.6861111111111111,-2.285
1.6888888888888889,-2.25
1.6916666666666667,-2.22
1.6944444444444444,-2.18
1.6972222222222222,-2.145
1.7,-2.125
1.7027777777777777,-2.095
1.7055555555555555,-2.05
1.7083333333333333,-2.015
1.711111111111111,-1.995
1.7138888888888888,-1.94
1.7166666666666666,-1.88
1.7194444444444446,-1.825
1.7222222222222223,-1.77
1.725,-1.7
1.7277777777777779,-1.63
1.7305555555555556,-1.575
1.7333333333333334,-1.515
1.7361111111111112,-1.485
1.738888888888889,-1.45
1.7416666666666667,-1.42
1.7444444444444445,-1.4
1.7472222222222222,-1.37
1.75,-1.33
1.7527777777777778,-1.31
1.7555555555555555,-1.285
1.7583333333333333,-1.255
1.761111111111111,-1.23
1.7638888888888888,-1.23
1.7666666666666666,-1.195
1.7694444444444444,-1.195
1.7722222222222221,-1.195
1.775,-1.21
1.7777777777777777,-1.22
1.7805555555555554,-1.235
1.7833333333333334,-1.23
1.7861111111111112,-1.22
1.788888888888889,-1.225
1.7916666666666667,-1.215
1.7944444444444445,-1.21
1.7972222222222223,-1.175
1.8,-1.18
1.8027777777777778,-1.185
1.8055555555555556,-1.21
1.8083333333333333,-1.19
1.8111111111111111,-1.2
1.8138888888888889,-1.205
1.8166666666666667,-1.21
1.8194444444444444,-1.21
1.8222222222222222,-1.21
1.825,-1.205
1.8277777777777777,-1.185
1.8305555555555555,-1.195
1.8333333333333333,-1.16
1.836111111111111,-1.175
1.8388888888888888,-1.165
1.8416666666666666,-1.17
1.8444444444444446,-1.17
1.8472222222222223,-1.175
1.85,-1.175
1.8527777777777779,-1.165
1.8555555555555556,-1.175
1.8583333333333334,-1.155
1.8611111111111112,-1.145
1.863888888888889,-1.16
1.8666666666666667,-1.15
1.8694444444444445,-1.14
1.8722222222222222,-1.155
1.875,-1.155
1.8777777777777778,-1.15
1.8805555555555555,-1.14
1.8833333333333333,-1.145
1.886111111111111,-1.155
1.8888888888888888,-1.16
1.8916666666666666,-1.135
1.8944444444444444,-1.135
1.8972222222222221,-1.12
1.9,-1.125
1.9027777777777777,-1.13
1.9055555555555554,-1.125
1.9083333333333334,-1.13
1.9111111111111112,-1.135
1.913888888888889,-1.145
1.9166666666666667,-1.15
1.9194444444444445,-1.145
1.9222222222222223,-1.135
1.925,-1.125
1.9277777777777778,-1.12
1.9305555555555556,-1.1
1.9333333333333333,-1.095
1.9361111111111111,-1.1
1.9388888888888889,-1.1
1.9416666666666667,-1.11
1.9444444444444444,-1.12
1.9472222222222222,-1.135
1.95,-1.135
1.9527777777777777,-1.135
1.9555555555555555,-1.125
1.9583333333333333,-1.125
1.961111111111111,-1.095
1.9638888888888888,-1.11
1.9666666666666666,-1.095
1.9694444444444446,-1.12
1.9722222222222223,-1.14
1.975,-1.115
1.9777777777777779,-1.13
1.9805555555555556,-1.1
1.9833333333333334,-1.12
1.9861111111111112,-1.13
1.988888888888889,-1.13
1.9916666666666667,-1.12
1.9944444444444445,-1.11
1.9972222222222222,-1.1
2.0,-1.09
2.0027777777777778,-1.1
2.0055555555555555,-1.095
2.0083333333333333,-1.095
2.011111111111111,-1.1
2.013888888888889,-1.125
2.0166666666666666,-1.12
2.0194444444444444,-1.13
2.022222222222222,-1.115
2.025,-1.105
2.0277777777777777,-1.1
2.0305555555555554,-1.085
2.033333333333333,-1.075
2.036111111111111,-1.085
2.0388888888888888,-1.09
2.0416666666666665,-1.085
2.0444444444444443,-1.09
2.047222222222222,-1.1
2.05,-1.09
2.0527777777777776,-1.095
2.0555555555555554,-1.1
2.058333333333333,-1.08
2.061111111111111,-1.08
2.063888888888889,-1.085
2.066666666666667,-1.07
2.0694444444444446,-1.08
2.0722222222222224,-1.085
2.075,-1.075
2.077777777777778,-1.07
2.0805555555555557,-1.08
2.0833333333333335,-1.09
2.0861111111111112,-1.085
2.088888888888889,-1.08
2.091666666666667,-1.075
2.0944444444444446,-1.07
2.0972222222222223,-1.065
2.1,-1.055
2.102777777777778,-1.05
2.1055555555555556,-1.05
2.1083333333333334,-1.06
2.111111111111111,-1.065
2.113888888888889,-1.075
2.1166666666666667,-1.085
2.1194444444444445,-1.085
2.1222222222222222,-1.075
2.125,-1.08
2.1277777777777778,-1.075
2.1305555555555555,-1.075
2.1333333333333333,-1.06
2.136111111111111,-1.06
2.138888888888889,-1.05
2.1416666666666666,-1.055
2.1444444444444444,-1.06
2.147222222222222,-1.07
2.15,-1.075
2.1527777777777777,-1.065
2.1555555555555554,-1.07
2.158333333333333,-1.07
2.161111111111111,-1.055
2.1638888888888888,-1.05
2.1666666666666665,-1.05
2.1694444444444443,-1.045
2.172222222222222,-1.055
2.175,-1.055
2.1777777777777776,-1.06
2.1805555555555554,-1.06
2.183333333333333,-1.065
2.186111111111111,-1.07
2.188888888888889,-1.07
2.191666666666667,-1.075
2.1944444444444446,-1.065
2.1972222222222224,-1.05
2.2,-1.04
2.202777777777778,-1.04
2.2055555555555557,-1.045
2.2083333333333335,-1.05
2.2111111111111112,-1.055
2.213888888888889,-1.07
2.216666666666667,-1.06
2.2194444444444446,-1.08
2.2222222222222223,-1.08
2.225,-1.07
2.227777777777778,-1.065
2.2305555555555556,-1.055
2.2333333333333334,-1.035
2.236111111111111,-1.04
2.238888888888889,-1.045
2.2416666666666667,-1.035
2.2444444444444445,-1.05
2.2472222222222222,-1.055
2.25,-1.06
2.2527777777777778,-1.055
2.2555555555555555,-1.065
2.2583333333333333,-1.05
2.261111111111111,-1.065
2.263888888888889,-1.055
2.2666666666666666,-1.035
2.2694444444444444,-1.045
2.272222222222222,-1.045
2.275,-1.035
2.2777777777777777,-1.04
2.2805555555555554,-1.04
2.283333333333333,-1.045
2.286111111111111,-1.045
2.2888888888888888,-1.04
2.2916666666666665,-1.045
2.2944444444444443,-1.025
2.297222222222222,-1.01
2.3,-1.005
2.3027777777777776,-1.02
2.3055555555555554,-1.015
2.308333333333333,-1.025
2.311111111111111,-1.03
2.313888888888889,-1.05
2.316666666666667,-1.055
2.3194444444444446,-1.065
2.3222222222222224,-1.045
2.325,-1.02
2.327777777777778,-1.035
2.3305555555555557,-1.025
2.3333333333333335,-1.015
2.3361111111111112,-1.03
2.338888888888889,-1.005
2.341666666666667,-1.02
2.3444444444444446,-1.025
2.3472222222222223,-1.03
2.35,-1.03
2.352777777777778,-1.04
2.3555555555555556,-1.035
2.3583333333333334,-1.035
2.361111111111111,-1.015
2.363888888888889,-1.03
2.3666666666666667,-1.0
2.3694444444444445,-0.995
2.3722222222222222,-0.995
2.375,-1.005
2.3777777777777778,-1.01
2.3805555555555555,-1.035
2.3833333333333333,-1.04
2.386111111111111,-1.045
2.388888888888889,-1.035
2.3916666666666666,-1.03
2.3944444444444444,-1.01
2.397222222222222,-1.015
2.4,-1.0
2.4027777777777777,-1.0
2.4055555555555554,-1.005
2.408333333333333,-1.01
2.411111111111111,-1.02
2.4138888888888888,-1.02
2.4166666666666665,-1.035
2.4194444444444443,-1.05
2.422222222222222,-1.045
2.425,-1.05
2.4277777777777776,-1.045
2.4305555555555554,-1.03
2.433333333333333,-1.01
2.436111111111111,-1.0
2.438888888888889,-1.01
2.441666666666667,-1.01
2.4444444444444446,-1.015
2.4472222222222224,-1.025
2.45,-1.045
2.452777777777778,-1.045
2.4555555555555557,-1.04
2.4583333333333335,-1.02
2.4611111111111112,-1.015
2.463888888888889,-1.015
2.466666666666667,-1.01
2.4694444444444446,-1.01
2.4722222222222223,-1.0
2.475,-0.995
2.477777777777778,-1.01
2.4805555555555556,-1.015
2.4833333333333334,-1.02
2.486111111111111,-1.025
2.488888888888889,-1.02
2.4916666666666667,-1.015
2.4944444444444445,-1.01
2.4972222222222222,-0.985
2.5,-0.98
2.5027777777777778,-0.985
2.5055555555555555,-0.99
2.5083333333333333,-0.995
2.511111111111111,-1.015
2.513888888888889,-1.015
2.5166666666666666,-1.02
2.5194444444444444,-1.01
2.522222222222222,-1.015
2.525,-0.99
2.5277777777777777,-0.985
2.5305555555555554,-0.97
2.533333333333333,-0.95
2.536111111111111,-0.93
2.5388888888888888,-0.93
2.5416666666666665,-0.915
2.5444444444444443,-0.905
2.547222222222222,-0.895
2.55,-0.875
2.5527777777777776,-0.86
2.5555555555555554,-0.865
2.558333333333333,-0.83
2.561111111111111,-0.805
2.563888888888889,-0.78
2.566666666666667,-0.74
2.5694444444444446,-0.7
2.5722222222222224,-0.665
2.575,-0.63
2.577777777777778,-0.625
2.5805555555555557,-0.655
2.5833333333333335,-0.675
2.5861111111111112,-0.705
2.588888888888889,-0.7
2.591666666666667,-0.685
2.5944444444444446,-0.69
2.5972222222222223,-0.705
2.6,-0.72
2.602777777777778,-0.77
2.6055555555555556,-0.82
2.6083333333333334,-0.885
2.611111111111111,-0.955
2.613888888888889,-0.995
2.6166666666666667,-1.02
2.6194444444444445,-1.015
2.6222222222222222,-1.02
2.625,-1.02
2.6277777777777778,-1.015
2.6305555555555555,-0.985
2.6333333333333333,-0.98
2.636111111111111,-1.0
2.638888888888889,-0.995
2.6416666666666666,-1.02
2.6444444444444444,-1.035
2.647222222222222,-1.03
2.65,-1.035
2.6527777777777777,-1.03
2.6555555555555554,-1.03
2.658333333333333,-1.035
2.661111111111111,-1.01
2.6638888888888888,-1.0
2.6666666666666665,-0.99
2.6694444444444443,-0.995
2.672222222222222,-0.995
2.675,-1.015
2.6777777777777776,-1.025
2.6805555555555554,-1.06
2.683333333333333,-1.09
2.686111111111111,-1.08
2.688888888888889,-1.045
2.691666666666667,-0.965
2.6944444444444446,-0.8
2.6972222222222224,-0.575
2.7,-0.27
2.702777777777778,0.085
2.7055555555555557,0.455
2.7083333333333335,0.78
2.7111111111111112,1.03
2.713888888888889,1.145
2.716666666666667,1.14
2.7194444444444446,0.99
2.7222222222222223,0.685
2.725,0.24
2.727777777777778,-0.3
2.7305555555555556,-0.755
2.7333333333333334,-1.04
2.736111111111111,-1.115
2.738888888888889,-1.035
2.7416666666666667,-0.92
2.7444444444444445,-0.815
2.7472222222222222,-0.77
2.75,-0.79
2.7527777777777778,-0.87
2.7555555555555555,-0.915
2.7583333333333333,-0.98
2.761111111111111,-1.0
2.763888888888889,-1.005
2.7666666666666666,-1.005
2.7694444444444444,-1.005
2.772222222222222,-1.015
2.775,-1.02
2.7777777777777777,-1.04
2.7805555555555554,-1.03
2.783333333333333,-1.04
2.786111111111111,-1.06
2.7888888888888888,-1.045
2.7916666666666665,-1.055
2.7944444444444443,-1.045
2.797222222222222,-1.05
2.8,-1.045
2.8027777777777776,-1.03
2.8055555555555554,-1.025
2.808333333333333,-1.045
2.811111111111111,-1.055
2.813888888888889,-1.065
2.816666666666667,-1.07
2.8194444444444446,-1.06
2.8222222222222224,-1.055
2.825,-1.055
2.827777777777778,-1.05
2.8305555555555557,-1.045
2.8333333333333335,-1.025
2.8361111111111112,-1.045
2.838888888888889,-1.065
2.841666666666667,-1.065
2.8444444444444446,-1.06
2.8472222222222223,-1.07
2.85,-1.08
2.852777777777778,-1.07
2.8555555555555556,-1.06
2.8583333333333334,-1.06
2.861111111111111,-1.055
2.863888888888889,-1.035
2.8666666666666667,-1.025
2.8694444444444445,-1.03
2.8722222222222222,-1.025
2.875,-1.04
2.8777777777777778,-1.035
2.8805555555555555,-1.045
2.8833333333333333,-1.04
2.886111111111111,-1.025
2.888888888888889,-1.025
2.8916666666666666,-1.005
2.8944444444444444,-1.01
2.897222222222222,-0.995
2.9,-0.99
2.9027777777777777,-0.985
2.9055555555555554,-0.975
2.908333333333333,-0.985
2.911111111111111,-0.985
2.9138888888888888,-0.985
2.9166666666666665,-0.99
2.9194444444444443,-0.97
2.922222222222222,-0.96
